actor_id,film_id,last_update
28,597,2006-02-15 05:05:03.0
28,619,2006-02-15 05:05:03.0
28,625,2006-02-15 05:05:03.0
28,652,2006-02-15 05:05:03.0
28,679,2006-02-15 05:05:03.0
28,743,2006-02-15 05:05:03.0
28,790,2006-02-15 05:05:03.0
28,793,2006-02-15 05:05:03.0
28,816,2006-02-15 05:05:03.0
28,827,2006-02-15 05:05:03.0
28,835,2006-02-15 05:05:03.0
28,879,2006-02-15 05:05:03.0
28,908,2006-02-15 05:05:03.0
28,953,2006-02-15 05:05:03.0
28,973,2006-02-15 05:05:03.0
28,994,2006-02-15 05:05:03.0
29,10,2006-02-15 05:05:03.0
29,79,2006-02-15 05:05:03.0
29,105,2006-02-15 05:05:03.0
29,110,2006-02-15 05:05:03.0
29,131,2006-02-15 05:05:03.0
29,133,2006-02-15 05:05:03.0
29,172,2006-02-15 05:05:03.0
29,226,2006-02-15 05:05:03.0
29,273,2006-02-15 05:05:03.0
29,282,2006-02-15 05:05:03.0
29,296,2006-02-15 05:05:03.0
29,311,2006-02-15 05:05:03.0
29,335,2006-02-15 05:05:03.0
29,342,2006-02-15 05:05:03.0
29,436,2006-02-15 05:05:03.0
29,444,2006-02-15 05:05:03.0
29,449,2006-02-15 05:05:03.0
29,462,2006-02-15 05:05:03.0
29,482,2006-02-15 05:05:03.0
29,488,2006-02-15 05:05:03.0
29,519,2006-02-15 05:05:03.0
29,547,2006-02-15 05:05:03.0
29,590,2006-02-15 05:05:03.0
29,646,2006-02-15 05:05:03.0
29,723,2006-02-15 05:05:03.0
29,812,2006-02-15 05:05:03.0
29,862,2006-02-15 05:05:03.0
29,928,2006-02-15 05:05:03.0
29,944,2006-02-15 05:05:03.0
30,1,2006-02-15 05:05:03.0
30,53,2006-02-15 05:05:03.0
30,64,2006-02-15 05:05:03.0
30,69,2006-02-15 05:05:03.0
30,77,2006-02-15 05:05:03.0
30,87,2006-02-15 05:05:03.0
30,260,2006-02-15 05:05:03.0
30,262,2006-02-15 05:05:03.0
30,286,2006-02-15 05:05:03.0
30,292,2006-02-15 05:05:03.0
30,301,2006-02-15 05:05:03.0
30,318,2006-02-15 05:05:03.0
30,321,2006-02-15 05:05:03.0
30,357,2006-02-15 05:05:03.0
30,565,2006-02-15 05:05:03.0
30,732,2006-02-15 05:05:03.0
30,797,2006-02-15 05:05:03.0
30,838,2006-02-15 05:05:03.0
30,945,2006-02-15 05:05:03.0
31,88,2006-02-15 05:05:03.0
31,146,2006-02-15 05:05:03.0
31,163,2006-02-15 05:05:03.0
31,164,2006-02-15 05:05:03.0
31,188,2006-02-15 05:05:03.0
31,299,2006-02-15 05:05:03.0
31,308,2006-02-15 05:05:03.0
31,368,2006-02-15 05:05:03.0
31,380,2006-02-15 05:05:03.0
31,431,2006-02-15 05:05:03.0
31,585,2006-02-15 05:05:03.0
31,637,2006-02-15 05:05:03.0
31,700,2006-02-15 05:05:03.0
31,739,2006-02-15 05:05:03.0
31,793,2006-02-15 05:05:03.0
31,802,2006-02-15 05:05:03.0
31,880,2006-02-15 05:05:03.0
31,978,2006-02-15 05:05:03.0
32,65,2006-02-15 05:05:03.0
32,84,2006-02-15 05:05:03.0
32,103,2006-02-15 05:05:03.0
32,112,2006-02-15 05:05:03.0
32,136,2006-02-15 05:05:03.0
32,197,2006-02-15 05:05:03.0
32,199,2006-02-15 05:05:03.0
32,219,2006-02-15 05:05:03.0
32,309,2006-02-15 05:05:03.0
32,312,2006-02-15 05:05:03.0
32,401,2006-02-15 05:05:03.0
32,427,2006-02-15 05:05:03.0
32,431,2006-02-15 05:05:03.0
32,523,2006-02-15 05:05:03.0
32,567,2006-02-15 05:05:03.0
32,585,2006-02-15 05:05:03.0
32,606,2006-02-15 05:05:03.0
32,651,2006-02-15 05:05:03.0
32,667,2006-02-15 05:05:03.0
32,669,2006-02-15 05:05:03.0
32,815,2006-02-15 05:05:03.0
32,928,2006-02-15 05:05:03.0
32,980,2006-02-15 05:05:03.0
33,56,2006-02-15 05:05:03.0
33,112,2006-02-15 05:05:03.0
33,135,2006-02-15 05:05:03.0
33,154,2006-02-15 05:05:03.0
33,214,2006-02-15 05:05:03.0
33,252,2006-02-15 05:05:03.0
33,305,2006-02-15 05:05:03.0
33,306,2006-02-15 05:05:03.0
33,473,2006-02-15 05:05:03.0
33,489,2006-02-15 05:05:03.0
33,574,2006-02-15 05:05:03.0
33,618,2006-02-15 05:05:03.0
33,667,2006-02-15 05:05:03.0
33,694,2006-02-15 05:05:03.0
33,712,2006-02-15 05:05:03.0
33,735,2006-02-15 05:05:03.0
33,737,2006-02-15 05:05:03.0
33,754,2006-02-15 05:05:03.0
33,775,2006-02-15 05:05:03.0
33,878,2006-02-15 05:05:03.0
33,881,2006-02-15 05:05:03.0
33,965,2006-02-15 05:05:03.0
33,972,2006-02-15 05:05:03.0
33,993,2006-02-15 05:05:03.0
34,43,2006-02-15 05:05:03.0
34,90,2006-02-15 05:05:03.0
34,119,2006-02-15 05:05:03.0
34,125,2006-02-15 05:05:03.0
34,172,2006-02-15 05:05:03.0
34,182,2006-02-15 05:05:03.0
34,244,2006-02-15 05:05:03.0
34,336,2006-02-15 05:05:03.0
34,389,2006-02-15 05:05:03.0
34,393,2006-02-15 05:05:03.0
34,438,2006-02-15 05:05:03.0
34,493,2006-02-15 05:05:03.0
34,502,2006-02-15 05:05:03.0
34,525,2006-02-15 05:05:03.0
34,668,2006-02-15 05:05:03.0
34,720,2006-02-15 05:05:03.0
34,779,2006-02-15 05:05:03.0
34,788,2006-02-15 05:05:03.0
34,794,2006-02-15 05:05:03.0
34,836,2006-02-15 05:05:03.0
34,846,2006-02-15 05:05:03.0
34,853,2006-02-15 05:05:03.0
34,929,2006-02-15 05:05:03.0
34,950,2006-02-15 05:05:03.0
34,971,2006-02-15 05:05:03.0
35,10,2006-02-15 05:05:03.0
35,35,2006-02-15 05:05:03.0
35,52,2006-02-15 05:05:03.0
35,201,2006-02-15 05:05:03.0
35,256,2006-02-15 05:05:03.0
35,389,2006-02-15 05:05:03.0
35,589,2006-02-15 05:05:03.0
35,612,2006-02-15 05:05:03.0
35,615,2006-02-15 05:05:03.0
35,707,2006-02-15 05:05:03.0
35,732,2006-02-15 05:05:03.0
35,738,2006-02-15 05:05:03.0
35,748,2006-02-15 05:05:03.0
35,817,2006-02-15 05:05:03.0
35,914,2006-02-15 05:05:03.0
36,15,2006-02-15 05:05:03.0
36,81,2006-02-15 05:05:03.0
36,171,2006-02-15 05:05:03.0
36,231,2006-02-15 05:05:03.0
36,245,2006-02-15 05:05:03.0
36,283,2006-02-15 05:05:03.0
36,380,2006-02-15 05:05:03.0
36,381,2006-02-15 05:05:03.0
36,387,2006-02-15 05:05:03.0
36,390,2006-02-15 05:05:03.0
36,410,2006-02-15 05:05:03.0
36,426,2006-02-15 05:05:03.0
36,427,2006-02-15 05:05:03.0
36,453,2006-02-15 05:05:03.0
36,466,2006-02-15 05:05:03.0
36,484,2006-02-15 05:05:03.0
36,493,2006-02-15 05:05:03.0
36,499,2006-02-15 05:05:03.0
36,569,2006-02-15 05:05:03.0
36,590,2006-02-15 05:05:03.0
36,600,2006-02-15 05:05:03.0
36,714,2006-02-15 05:05:03.0
36,715,2006-02-15 05:05:03.0
36,716,2006-02-15 05:05:03.0
36,731,2006-02-15 05:05:03.0
36,875,2006-02-15 05:05:03.0
36,915,2006-02-15 05:05:03.0
36,931,2006-02-15 05:05:03.0
36,956,2006-02-15 05:05:03.0
37,10,2006-02-15 05:05:03.0
37,12,2006-02-15 05:05:03.0
37,19,2006-02-15 05:05:03.0
37,118,2006-02-15 05:05:03.0
37,119,2006-02-15 05:05:03.0
37,122,2006-02-15 05:05:03.0
37,146,2006-02-15 05:05:03.0
37,204,2006-02-15 05:05:03.0
37,253,2006-02-15 05:05:03.0
37,260,2006-02-15 05:05:03.0
37,277,2006-02-15 05:05:03.0
37,317,2006-02-15 05:05:03.0
37,467,2006-02-15 05:05:03.0
37,477,2006-02-15 05:05:03.0
37,485,2006-02-15 05:05:03.0
37,508,2006-02-15 05:05:03.0
37,529,2006-02-15 05:05:03.0
37,553,2006-02-15 05:05:03.0
37,555,2006-02-15 05:05:03.0
37,572,2006-02-15 05:05:03.0
37,588,2006-02-15 05:05:03.0
37,662,2006-02-15 05:05:03.0
37,663,2006-02-15 05:05:03.0
37,694,2006-02-15 05:05:03.0
37,697,2006-02-15 05:05:03.0
37,785,2006-02-15 05:05:03.0
37,839,2006-02-15 05:05:03.0
37,840,2006-02-15 05:05:03.0
37,853,2006-02-15 05:05:03.0
37,900,2006-02-15 05:05:03.0
37,925,2006-02-15 05:05:03.0
37,963,2006-02-15 05:05:03.0
37,966,2006-02-15 05:05:03.0
37,989,2006-02-15 05:05:03.0
37,997,2006-02-15 05:05:03.0
38,24,2006-02-15 05:05:03.0
38,111,2006-02-15 05:05:03.0
38,160,2006-02-15 05:05:03.0
38,176,2006-02-15 05:05:03.0
38,223,2006-02-15 05:05:03.0
38,241,2006-02-15 05:05:03.0
38,274,2006-02-15 05:05:03.0
38,335,2006-02-15 05:05:03.0
38,338,2006-02-15 05:05:03.0
38,353,2006-02-15 05:05:03.0
38,448,2006-02-15 05:05:03.0
38,450,2006-02-15 05:05:03.0
38,458,2006-02-15 05:05:03.0
38,501,2006-02-15 05:05:03.0
38,516,2006-02-15 05:05:03.0
38,547,2006-02-15 05:05:03.0
38,583,2006-02-15 05:05:03.0
38,618,2006-02-15 05:05:03.0
38,619,2006-02-15 05:05:03.0
38,705,2006-02-15 05:05:03.0
38,793,2006-02-15 05:05:03.0
38,827,2006-02-15 05:05:03.0
38,839,2006-02-15 05:05:03.0
38,853,2006-02-15 05:05:03.0
38,876,2006-02-15 05:05:03.0
39,71,2006-02-15 05:05:03.0
39,73,2006-02-15 05:05:03.0
39,168,2006-02-15 05:05:03.0
39,203,2006-02-15 05:05:03.0
39,222,2006-02-15 05:05:03.0
39,290,2006-02-15 05:05:03.0
39,293,2006-02-15 05:05:03.0
39,320,2006-02-15 05:05:03.0
39,415,2006-02-15 05:05:03.0
39,425,2006-02-15 05:05:03.0
39,431,2006-02-15 05:05:03.0
39,456,2006-02-15 05:05:03.0
39,476,2006-02-15 05:05:03.0
39,559,2006-02-15 05:05:03.0
39,587,2006-02-15 05:05:03.0
39,598,2006-02-15 05:05:03.0
39,606,2006-02-15 05:05:03.0
39,648,2006-02-15 05:05:03.0
39,683,2006-02-15 05:05:03.0
39,689,2006-02-15 05:05:03.0
39,696,2006-02-15 05:05:03.0
39,700,2006-02-15 05:05:03.0
39,703,2006-02-15 05:05:03.0
39,736,2006-02-15 05:05:03.0
39,772,2006-02-15 05:05:03.0
39,815,2006-02-15 05:05:03.0
39,831,2006-02-15 05:05:03.0
39,920,2006-02-15 05:05:03.0
40,1,2006-02-15 05:05:03.0
40,11,2006-02-15 05:05:03.0
40,34,2006-02-15 05:05:03.0
40,107,2006-02-15 05:05:03.0
40,128,2006-02-15 05:05:03.0
40,163,2006-02-15 05:05:03.0
40,177,2006-02-15 05:05:03.0
40,223,2006-02-15 05:05:03.0
40,233,2006-02-15 05:05:03.0
40,326,2006-02-15 05:05:03.0
40,374,2006-02-15 05:05:03.0
40,394,2006-02-15 05:05:03.0
40,396,2006-02-15 05:05:03.0
40,463,2006-02-15 05:05:03.0
40,466,2006-02-15 05:05:03.0
40,494,2006-02-15 05:05:03.0
40,521,2006-02-15 05:05:03.0
40,723,2006-02-15 05:05:03.0
40,737,2006-02-15 05:05:03.0
40,744,2006-02-15 05:05:03.0
40,747,2006-02-15 05:05:03.0
40,754,2006-02-15 05:05:03.0
40,799,2006-02-15 05:05:03.0
40,835,2006-02-15 05:05:03.0
40,868,2006-02-15 05:05:03.0
40,869,2006-02-15 05:05:03.0
40,887,2006-02-15 05:05:03.0
40,933,2006-02-15 05:05:03.0
40,938,2006-02-15 05:05:03.0
41,4,2006-02-15 05:05:03.0
41,60,2006-02-15 05:05:03.0
41,69,2006-02-15 05:05:03.0
41,86,2006-02-15 05:05:03.0
41,100,2006-02-15 05:05:03.0
41,150,2006-02-15 05:05:03.0
41,159,2006-02-15 05:05:03.0
41,194,2006-02-15 05:05:03.0
41,203,2006-02-15 05:05:03.0
41,212,2006-02-15 05:05:03.0
41,230,2006-02-15 05:05:03.0
41,249,2006-02-15 05:05:03.0
41,252,2006-02-15 05:05:03.0
41,305,2006-02-15 05:05:03.0
41,336,2006-02-15 05:05:03.0
41,383,2006-02-15 05:05:03.0
41,544,2006-02-15 05:05:03.0
41,596,2006-02-15 05:05:03.0
41,657,2006-02-15 05:05:03.0
41,674,2006-02-15 05:05:03.0
41,678,2006-02-15 05:05:03.0
41,721,2006-02-15 05:05:03.0
41,724,2006-02-15 05:05:03.0
41,779,2006-02-15 05:05:03.0
41,784,2006-02-15 05:05:03.0
41,799,2006-02-15 05:05:03.0
41,894,2006-02-15 05:05:03.0
41,912,2006-02-15 05:05:03.0
41,942,2006-02-15 05:05:03.0
42,24,2006-02-15 05:05:03.0
42,139,2006-02-15 05:05:03.0
42,309,2006-02-15 05:05:03.0
42,320,2006-02-15 05:05:03.0
42,333,2006-02-15 05:05:03.0
42,500,2006-02-15 05:05:03.0
42,502,2006-02-15 05:05:03.0
42,505,2006-02-15 05:05:03.0
42,527,2006-02-15 05:05:03.0
42,535,2006-02-15 05:05:03.0
42,546,2006-02-15 05:05:03.0
42,568,2006-02-15 05:05:03.0
42,648,2006-02-15 05:05:03.0
42,665,2006-02-15 05:05:03.0
42,673,2006-02-15 05:05:03.0
42,687,2006-02-15 05:05:03.0
42,713,2006-02-15 05:05:03.0
42,738,2006-02-15 05:05:03.0
42,798,2006-02-15 05:05:03.0
42,861,2006-02-15 05:05:03.0
42,865,2006-02-15 05:05:03.0
42,867,2006-02-15 05:05:03.0
42,876,2006-02-15 05:05:03.0
42,890,2006-02-15 05:05:03.0
42,907,2006-02-15 05:05:03.0
42,922,2006-02-15 05:05:03.0
42,932,2006-02-15 05:05:03.0
43,19,2006-02-15 05:05:03.0
43,42,2006-02-15 05:05:03.0
43,56,2006-02-15 05:05:03.0
43,89,2006-02-15 05:05:03.0
43,105,2006-02-15 05:05:03.0
43,147,2006-02-15 05:05:03.0
43,161,2006-02-15 05:05:03.0
43,180,2006-02-15 05:05:03.0
43,239,2006-02-15 05:05:03.0
43,276,2006-02-15 05:05:03.0
43,330,2006-02-15 05:05:03.0
43,344,2006-02-15 05:05:03.0
43,359,2006-02-15 05:05:03.0
43,377,2006-02-15 05:05:03.0
43,410,2006-02-15 05:05:03.0
43,462,2006-02-15 05:05:03.0
43,533,2006-02-15 05:05:03.0
43,598,2006-02-15 05:05:03.0
43,605,2006-02-15 05:05:03.0
43,608,2006-02-15 05:05:03.0
43,621,2006-02-15 05:05:03.0
43,753,2006-02-15 05:05:03.0
43,827,2006-02-15 05:05:03.0
43,833,2006-02-15 05:05:03.0
43,917,2006-02-15 05:05:03.0
43,958,2006-02-15 05:05:03.0
44,58,2006-02-15 05:05:03.0
44,84,2006-02-15 05:05:03.0
44,88,2006-02-15 05:05:03.0
44,94,2006-02-15 05:05:03.0
44,109,2006-02-15 05:05:03.0
44,176,2006-02-15 05:05:03.0
44,242,2006-02-15 05:05:03.0
44,273,2006-02-15 05:05:03.0
44,322,2006-02-15 05:05:03.0
44,420,2006-02-15 05:05:03.0
44,434,2006-02-15 05:05:03.0
44,490,2006-02-15 05:05:03.0
44,591,2006-02-15 05:05:03.0
44,598,2006-02-15 05:05:03.0
44,604,2006-02-15 05:05:03.0
44,699,2006-02-15 05:05:03.0
44,751,2006-02-15 05:05:03.0
44,784,2006-02-15 05:05:03.0
44,825,2006-02-15 05:05:03.0
44,854,2006-02-15 05:05:03.0
44,875,2006-02-15 05:05:03.0
44,878,2006-02-15 05:05:03.0
44,883,2006-02-15 05:05:03.0
44,896,2006-02-15 05:05:03.0
44,902,2006-02-15 05:05:03.0
44,937,2006-02-15 05:05:03.0
44,944,2006-02-15 05:05:03.0
44,952,2006-02-15 05:05:03.0
44,982,2006-02-15 05:05:03.0
44,998,2006-02-15 05:05:03.0
45,18,2006-02-15 05:05:03.0
45,65,2006-02-15 05:05:03.0
45,66,2006-02-15 05:05:03.0
45,115,2006-02-15 05:05:03.0
45,117,2006-02-15 05:05:03.0
45,164,2006-02-15 05:05:03.0
45,187,2006-02-15 05:05:03.0
45,198,2006-02-15 05:05:03.0
45,219,2006-02-15 05:05:03.0
45,330,2006-02-15 05:05:03.0
45,407,2006-02-15 05:05:03.0
45,416,2006-02-15 05:05:03.0
45,463,2006-02-15 05:05:03.0
45,467,2006-02-15 05:05:03.0
45,484,2006-02-15 05:05:03.0
45,502,2006-02-15 05:05:03.0
45,503,2006-02-15 05:05:03.0
45,508,2006-02-15 05:05:03.0
45,537,2006-02-15 05:05:03.0
45,680,2006-02-15 05:05:03.0
45,714,2006-02-15 05:05:03.0
45,767,2006-02-15 05:05:03.0
45,778,2006-02-15 05:05:03.0
45,797,2006-02-15 05:05:03.0
45,810,2006-02-15 05:05:03.0
45,895,2006-02-15 05:05:03.0
45,900,2006-02-15 05:05:03.0
45,901,2006-02-15 05:05:03.0
45,920,2006-02-15 05:05:03.0
45,925,2006-02-15 05:05:03.0
45,975,2006-02-15 05:05:03.0
45,978,2006-02-15 05:05:03.0
46,38,2006-02-15 05:05:03.0
46,51,2006-02-15 05:05:03.0
46,174,2006-02-15 05:05:03.0
46,254,2006-02-15 05:05:03.0
46,296,2006-02-15 05:05:03.0
46,319,2006-02-15 05:05:03.0
46,407,2006-02-15 05:05:03.0
46,448,2006-02-15 05:05:03.0
46,456,2006-02-15 05:05:03.0
46,463,2006-02-15 05:05:03.0
46,478,2006-02-15 05:05:03.0
46,538,2006-02-15 05:05:03.0
46,540,2006-02-15 05:05:03.0
46,567,2006-02-15 05:05:03.0
46,731,2006-02-15 05:05:03.0
46,766,2006-02-15 05:05:03.0
46,768,2006-02-15 05:05:03.0
46,820,2006-02-15 05:05:03.0
46,829,2006-02-15 05:05:03.0
46,830,2006-02-15 05:05:03.0
46,836,2006-02-15 05:05:03.0
46,889,2006-02-15 05:05:03.0
46,980,2006-02-15 05:05:03.0
46,991,2006-02-15 05:05:03.0
47,25,2006-02-15 05:05:03.0
47,36,2006-02-15 05:05:03.0
47,53,2006-02-15 05:05:03.0
47,67,2006-02-15 05:05:03.0
47,172,2006-02-15 05:05:03.0
47,233,2006-02-15 05:05:03.0
47,273,2006-02-15 05:05:03.0
47,351,2006-02-15 05:05:03.0
47,385,2006-02-15 05:05:03.0
47,484,2006-02-15 05:05:03.0
47,508,2006-02-15 05:05:03.0
47,576,2006-02-15 05:05:03.0
47,670,2006-02-15 05:05:03.0
47,734,2006-02-15 05:05:03.0
47,737,2006-02-15 05:05:03.0
47,770,2006-02-15 05:05:03.0
47,777,2006-02-15 05:05:03.0
47,787,2006-02-15 05:05:03.0
47,790,2006-02-15 05:05:03.0
47,913,2006-02-15 05:05:03.0
47,923,2006-02-15 05:05:03.0
47,924,2006-02-15 05:05:03.0
47,944,2006-02-15 05:05:03.0
47,973,2006-02-15 05:05:03.0
48,99,2006-02-15 05:05:03.0
48,101,2006-02-15 05:05:03.0
48,134,2006-02-15 05:05:03.0
48,150,2006-02-15 05:05:03.0
48,164,2006-02-15 05:05:03.0
48,211,2006-02-15 05:05:03.0
48,245,2006-02-15 05:05:03.0
48,267,2006-02-15 05:05:03.0
48,287,2006-02-15 05:05:03.0
48,295,2006-02-15 05:05:03.0
48,312,2006-02-15 05:05:03.0
48,315,2006-02-15 05:05:03.0
48,345,2006-02-15 05:05:03.0
48,349,2006-02-15 05:05:03.0
48,428,2006-02-15 05:05:03.0
48,506,2006-02-15 05:05:03.0
48,545,2006-02-15 05:05:03.0
48,559,2006-02-15 05:05:03.0
48,570,2006-02-15 05:05:03.0
48,599,2006-02-15 05:05:03.0
48,645,2006-02-15 05:05:03.0
48,705,2006-02-15 05:05:03.0
48,757,2006-02-15 05:05:03.0
48,792,2006-02-15 05:05:03.0
48,922,2006-02-15 05:05:03.0
48,926,2006-02-15 05:05:03.0
49,31,2006-02-15 05:05:03.0
49,151,2006-02-15 05:05:03.0
49,195,2006-02-15 05:05:03.0
49,207,2006-02-15 05:05:03.0
49,250,2006-02-15 05:05:03.0
49,282,2006-02-15 05:05:03.0
49,348,2006-02-15 05:05:03.0
49,391,2006-02-15 05:05:03.0
49,400,2006-02-15 05:05:03.0
49,407,2006-02-15 05:05:03.0
49,423,2006-02-15 05:05:03.0
49,433,2006-02-15 05:05:03.0
49,469,2006-02-15 05:05:03.0
49,506,2006-02-15 05:05:03.0
49,542,2006-02-15 05:05:03.0
49,558,2006-02-15 05:05:03.0
49,579,2006-02-15 05:05:03.0
49,595,2006-02-15 05:05:03.0
49,662,2006-02-15 05:05:03.0
49,709,2006-02-15 05:05:03.0
49,716,2006-02-15 05:05:03.0
49,725,2006-02-15 05:05:03.0
49,729,2006-02-15 05:05:03.0
49,811,2006-02-15 05:05:03.0
49,927,2006-02-15 05:05:03.0
49,977,2006-02-15 05:05:03.0
49,980,2006-02-15 05:05:03.0
50,111,2006-02-15 05:05:03.0
50,178,2006-02-15 05:05:03.0
50,243,2006-02-15 05:05:03.0
50,248,2006-02-15 05:05:03.0
50,274,2006-02-15 05:05:03.0
50,288,2006-02-15 05:05:03.0
50,303,2006-02-15 05:05:03.0
50,306,2006-02-15 05:05:03.0
50,327,2006-02-15 05:05:03.0
50,372,2006-02-15 05:05:03.0
50,401,2006-02-15 05:05:03.0
50,417,2006-02-15 05:05:03.0
50,420,2006-02-15 05:05:03.0
50,437,2006-02-15 05:05:03.0
50,476,2006-02-15 05:05:03.0
50,504,2006-02-15 05:05:03.0
50,520,2006-02-15 05:05:03.0
50,552,2006-02-15 05:05:03.0
50,591,2006-02-15 05:05:03.0
50,621,2006-02-15 05:05:03.0
50,632,2006-02-15 05:05:03.0
50,645,2006-02-15 05:05:03.0
50,672,2006-02-15 05:05:03.0
50,717,2006-02-15 05:05:03.0
50,732,2006-02-15 05:05:03.0
50,795,2006-02-15 05:05:03.0
50,829,2006-02-15 05:05:03.0
50,840,2006-02-15 05:05:03.0
50,897,2006-02-15 05:05:03.0
50,918,2006-02-15 05:05:03.0
50,924,2006-02-15 05:05:03.0
50,957,2006-02-15 05:05:03.0
51,5,2006-02-15 05:05:03.0
51,63,2006-02-15 05:05:03.0
51,103,2006-02-15 05:05:03.0
51,112,2006-02-15 05:05:03.0
51,121,2006-02-15 05:05:03.0
51,153,2006-02-15 05:05:03.0
51,395,2006-02-15 05:05:03.0
51,408,2006-02-15 05:05:03.0
51,420,2006-02-15 05:05:03.0
51,461,2006-02-15 05:05:03.0
51,490,2006-02-15 05:05:03.0
51,525,2006-02-15 05:05:03.0
51,627,2006-02-15 05:05:03.0
51,678,2006-02-15 05:05:03.0
51,733,2006-02-15 05:05:03.0
51,734,2006-02-15 05:05:03.0
51,737,2006-02-15 05:05:03.0
51,750,2006-02-15 05:05:03.0
51,847,2006-02-15 05:05:03.0
51,891,2006-02-15 05:05:03.0
51,895,2006-02-15 05:05:03.0
51,940,2006-02-15 05:05:03.0
51,974,2006-02-15 05:05:03.0
51,990,2006-02-15 05:05:03.0
51,993,2006-02-15 05:05:03.0
52,20,2006-02-15 05:05:03.0
52,92,2006-02-15 05:05:03.0
52,96,2006-02-15 05:05:03.0
52,108,2006-02-15 05:05:03.0
52,203,2006-02-15 05:05:03.0
52,249,2006-02-15 05:05:03.0
52,341,2006-02-15 05:05:03.0
52,376,2006-02-15 05:05:03.0
52,388,2006-02-15 05:05:03.0
52,407,2006-02-15 05:05:03.0
52,424,2006-02-15 05:05:03.0
52,474,2006-02-15 05:05:03.0
52,515,2006-02-15 05:05:03.0
52,517,2006-02-15 05:05:03.0
52,584,2006-02-15 05:05:03.0
52,596,2006-02-15 05:05:03.0
52,664,2006-02-15 05:05:03.0
52,675,2006-02-15 05:05:03.0
52,689,2006-02-15 05:05:03.0
52,714,2006-02-15 05:05:03.0
52,812,2006-02-15 05:05:03.0
52,878,2006-02-15 05:05:03.0
52,879,2006-02-15 05:05:03.0
52,915,2006-02-15 05:05:03.0
52,951,2006-02-15 05:05:03.0
52,999,2006-02-15 05:05:03.0
53,1,2006-02-15 05:05:03.0
53,9,2006-02-15 05:05:03.0
53,51,2006-02-15 05:05:03.0
53,58,2006-02-15 05:05:03.0
53,109,2006-02-15 05:05:03.0
53,122,2006-02-15 05:05:03.0
53,126,2006-02-15 05:05:03.0
53,181,2006-02-15 05:05:03.0
53,256,2006-02-15 05:05:03.0
53,268,2006-02-15 05:05:03.0
53,285,2006-02-15 05:05:03.0
53,307,2006-02-15 05:05:03.0
53,358,2006-02-15 05:05:03.0
53,386,2006-02-15 05:05:03.0
53,447,2006-02-15 05:05:03.0
53,465,2006-02-15 05:05:03.0
53,490,2006-02-15 05:05:03.0
53,492,2006-02-15 05:05:03.0
53,508,2006-02-15 05:05:03.0
53,518,2006-02-15 05:05:03.0
53,573,2006-02-15 05:05:03.0
53,576,2006-02-15 05:05:03.0
53,577,2006-02-15 05:05:03.0
53,697,2006-02-15 05:05:03.0
53,725,2006-02-15 05:05:03.0
53,727,2006-02-15 05:05:03.0
53,937,2006-02-15 05:05:03.0
53,947,2006-02-15 05:05:03.0
53,961,2006-02-15 05:05:03.0
53,980,2006-02-15 05:05:03.0
54,84,2006-02-15 05:05:03.0
54,129,2006-02-15 05:05:03.0
54,150,2006-02-15 05:05:03.0
54,184,2006-02-15 05:05:03.0
54,285,2006-02-15 05:05:03.0
54,292,2006-02-15 05:05:03.0
54,301,2006-02-15 05:05:03.0
54,348,2006-02-15 05:05:03.0
54,489,2006-02-15 05:05:03.0
54,510,2006-02-15 05:05:03.0
54,524,2006-02-15 05:05:03.0
54,546,2006-02-15 05:05:03.0
54,600,2006-02-15 05:05:03.0
54,636,2006-02-15 05:05:03.0
54,649,2006-02-15 05:05:03.0
54,658,2006-02-15 05:05:03.0
54,754,2006-02-15 05:05:03.0
54,764,2006-02-15 05:05:03.0
54,842,2006-02-15 05:05:03.0
54,858,2006-02-15 05:05:03.0
54,861,2006-02-15 05:05:03.0
54,913,2006-02-15 05:05:03.0
54,970,2006-02-15 05:05:03.0
54,988,2006-02-15 05:05:03.0
54,990,2006-02-15 05:05:03.0
55,8,2006-02-15 05:05:03.0
55,27,2006-02-15 05:05:03.0
55,75,2006-02-15 05:05:03.0
55,197,2006-02-15 05:05:03.0
55,307,2006-02-15 05:05:03.0
55,320,2006-02-15 05:05:03.0
55,340,2006-02-15 05:05:03.0
55,403,2006-02-15 05:05:03.0
55,485,2006-02-15 05:05:03.0
55,486,2006-02-15 05:05:03.0
55,603,2006-02-15 05:05:03.0
55,612,2006-02-15 05:05:03.0
55,620,2006-02-15 05:05:03.0
55,709,2006-02-15 05:05:03.0
55,776,2006-02-15 05:05:03.0
55,790,2006-02-15 05:05:03.0
55,815,2006-02-15 05:05:03.0
55,827,2006-02-15 05:05:03.0
55,930,2006-02-15 05:05:03.0
55,963,2006-02-15 05:05:03.0
56,63,2006-02-15 05:05:03.0
56,87,2006-02-15 05:05:03.0
56,226,2006-02-15 05:05:03.0
56,236,2006-02-15 05:05:03.0
56,298,2006-02-15 05:05:03.0
56,307,2006-02-15 05:05:03.0
56,354,2006-02-15 05:05:03.0
56,383,2006-02-15 05:05:03.0
56,417,2006-02-15 05:05:03.0
56,421,2006-02-15 05:05:03.0
56,457,2006-02-15 05:05:03.0
56,462,2006-02-15 05:05:03.0
56,474,2006-02-15 05:05:03.0
56,521,2006-02-15 05:05:03.0
56,593,2006-02-15 05:05:03.0
56,728,2006-02-15 05:05:03.0
56,750,2006-02-15 05:05:03.0
56,769,2006-02-15 05:05:03.0
